,,,LALANDER 6 Building General Expenses sheet,,,,,,,,,,
,,,جدول عمومی مصارفات تعمیر للندر 6,,,,,,,,,,
ملاحظات,مجموع مصارفات به دالر,مصارف افغانی+ دالری,مصرف دالری,نرخ اسعار,,مصرف افغانی ,توضیحات,کتگوری,اسم جنس ,تاریخ,شماره ,,
Remarks,Total Expenses by USD,AFN+USD,USD,Exchange Rate,,AFN,Discretion, Category,Material Name,DATE,S/N,,
,$33 ,$32.54 ,,$69.77 ,"AFN 2,270","AFN 2,270","پرداخت مصارفات استعلام های ریاست صدور مجوز بابت تعمیرللندر 6 واقع شهر نو از قبیل کرای موتر , به حوزه دریایی,کرای موتر به ریاست برشنا,کرای موتر به جکشن 5 کلوله پشته,نان چاشت , کارت مبایل و غیره ",,,20-May-25,1,,
,$41 ,$8.64 ,,$69.45 ,"AFN 2,870",AFN 600,"پرداخت کرای تکسی به ریاست آبرسانی فاضلاب شهری , کرای موتر به شهر نو و برگشت و خریداری نوشابه و آب معدنی بابت تعمیرللندر 6",,,3-Jun-25,2,,
,$45 ,$3.60 ,,$69.45 ,"AFN 3,120",AFN 250,پرداخت کرای موتر به شهر نو و کرای تکسی با ریاست اطفائیه بخاطر نقشه تعمیرللندر 6,"AFN 45,811",,3-Jun-25,3,,
,$49 ,$4.69 ,,$70.30 ,"AFN 3,450",AFN 330,پرداخت کرای موتر به ریاست آبرسانی بخاطر اخذ تعرفه تعمیرللندر 6 و خریداری کارت مبایل به رایگان نمودن سیم کارت,,,16-Jun-25,4,,
,$52 ,$2.82 ,,$70.85 ,"AFN 3,650",AFN 200,"پرداخت کرای موتر به ریاست اطفائیه بابت نقشه للندر 6 , کرای موتر به ریاست اطفائیه بابت نقشه اصلاح شده للندر 6 و کرای موتر به دفتر انجنیر فیصل شهرنو",,,22-Jun-25,5,,
,$58 ,$6.13 ,,$70.15 ,"AFN 4,080",AFN 430,"پرداخت کرای موتر به ریاست آبرسانی بابت استعلام تعمیر للندر 6 , مصارف نان چاشت ,کمیشن بانکی تعرفه آبرسانی, و کرای تکسی به شهر نو دفتر انجنیر فیصل",,,30-Jun-25,6,,
,$60 ,$1.15 ,,$69.75 ,"AFN 4,160",AFN 80,پرداخت کرای موتر به شهر نو بخاطر فورم دستور نقشه تعمیرللندر 6,,,2-Jul-25,7,,
,$89 ,$29.76 ,,$67.20 ,"AFN 6,160","AFN 2,000",خریداری تیل پطرول به موتر لکسس بخاطر تعمیرللندر 6,,,6-Sep-25,8,,
,$119 ,$29.39 ,,$67.20 ,"AFN 8,135","AFN 1,975",خریداری غذا از رستورانت به مهمانان تعمیرللندر 6,,,6-Sep-25,9,,
,"$9,119 ","$9,000.00 "," $9,000.00 ",$67.20 ,"AFN 8,135",AFN 0,پرداخت برای رئیس صدور مجوز توسط حاجی رفیع الله بخاطر امر اعمار تعمیرللندر 6,,,6-Sep-25,10,,
,"$9,148 ",$29.32 ,,$67.20 ,"AFN 10,105","AFN 1,970",خریداری پیتزا به کارمندان ریاست صدور مجوز بابت تعمیرللندر 6,,,6-Sep-25,11,,
,"$9,149 ",$0.74 ,,$67.20 ,"AFN 10,155",AFN 50,خریداری تار رجه به تعمیرللندر 6,,,8-Sep-25,12,,
,"$14,149 ","$5,000.00 "," $5,000.00 ",$68.20 ,"AFN 10,155",AFN 0,پرداخت برای رئیس صدور مجوز بابت تعمیرللندر 6,,,9-Sep-25,13,,
,"$14,249 ",$100.00 , $100.00 ,$68.20 ,"AFN 10,155",AFN 0,پرداخت برای پسر رئیس صدور مجوز بابت تعمیرللندر 6,,,9-Sep-25,14,,
,"$14,278 ",$29.33 ,,$68.20 ,"AFN 12,155","AFN 2,000",پرداخت برای ملازمین ریاست صدور مجوز بابت تعمیرللندر 6,,,9-Sep-25,15,,
,"$14,469 ",$190.62 ,,$68.20 ,"AFN 25,155","AFN 13,000",خریداری جای نماز به مسجد ریاست صدور مجوز بابت تعمیرللندر 6,,,9-Sep-25,16,,
,"$34,469 ","$20,000.00 "," $20,000.00 ",$68.20 ,"AFN 25,155",AFN 0,پرداخت پول کمیشن حاجی عبدالحق به جاوید سکندری,,,9-Sep-25,17,,
,"$39,469 ","$5,000.00 "," $5,000.00 ",$68.20 ,"AFN 25,155",AFN 0,پرداخت برای جاوید سکندری بابت قباله تعمیرللندر 6,,,9-Sep-25,18,,
,"$89,469 ","$50,000.00 "," $50,000.00 ",$68.20 ,"AFN 25,155",AFN 0,پرداخت برای حاجی عبدالحق بابت جایداد تعمیرللندر 6,,,9-Sep-25,19,,
,"$89,819 ",$350.00 , $350.00 ,$68.20 ,"AFN 25,155",AFN 0,پرداخت برای خریداری تحفه به فامیل رئیس صدور مجوز بابت تعمیرللندر 6,,,9-Sep-25,20,,
,"$89,878 ",$59.44 ,,$67.30 ,"AFN 29,155","AFN 4,000",پیش پرداخت برای اسماعیل بابت کندن کاری پایل های تعمیرللندر 6,,,25-Sep-25,21,,
,"$89,937 ",$59.30 ,,$67.45 ,"AFN 33,155","AFN 4,000",خریداری تیل پطرول به موتر بابت تعمیرللندر 6,,,30-Sep-25,22,,
,"$89,967 ",$29.50 ,,$67.45 ,"AFN 35,145","AFN 1,990",خریداری غذا از رستورانت به مهمانان تعمیرللندر 6,,,30-Sep-25,23,,
,"$89,989 ",$22.24 ,,$67.45 ,"AFN 36,645","AFN 1,500",خریداری تیل پطرول به موتر لکسس بخاطر تعمیرللندر 6,,,1-Oct-25,24,,
,"$90,189 ",$200.00 , $200.00 ,$67.00 ,"AFN 36,645",AFN 0,پرداخت برای حاجی گل نظر بابت خریداری لباس به فامیل رئیس صدور مجوز و به مصارف حاجی گل نظر بابت تعمیرللندر 6,,,2-Oct-25,25,,
,"$90,241 ",$52.24 ,,$67.00 ,"AFN 40,145","AFN 3,500",پرداخت برای حاجی گل نظر بخاطر حوض آب بازی و مصارف متفرقه بابت تعمیرللندر 6,,,2-Oct-25,26,,
,,$67.00 ," $3,000.00 ",,,,پرداخت ریاست کنترول ساحتمانی توسط حاجی رفیع الله بابت امر اعمار تعمیر للندر 6,,,4-Oct-25,,,
,"$90,441 ",$200.00 , $200.00 ,$66.40 ,"AFN 40,145",AFN 0,پرداخت رشوه برای انجنیران کنترول ساختمانها بابت خط اندازی تعمیرللندر 6 (نوت: از مجموع پرداخت 200$ دالر مبلغ 100$ آن توسط حاجی مطیع الله پرداخت گردیده که دوباره برایش پرداخت گردیده.,,,15-Oct-25,27,,
,"$90,447 ",$5.72 ,,$66.40 ,"AFN 40,525",AFN 380,"خریداری پایپ لیول , اسپری و میخ فولادی به تعمیرللندر 6",,,15-Oct-25,28,,
,"$90,454 ",$6.78 ,,$66.40 ,"AFN 40,975",AFN 450,خریداری چکش و رجه به تعمیرللندر 6,,,15-Oct-25,29,,
,"$90,460 ",$6.02 ,,$66.40 ,"AFN 41,375",AFN 400,خریداری متر 50 متره به تعمیر للندر 6,,,15-Oct-25,30,,
,"$90,462 ",$1.96 ,,$66.40 ,"AFN 41,505",AFN 130,خریداری سمنت سفید به تعمیرللندر 6,,,15-Oct-25,31,,
,"$90,493 ",$31.02 ,,$66.40 ,"AFN 43,565","AFN 2,060","خریداری برمه چارجی ,کلگی پیچکش به تعمیر للندر6",,,18-Oct-25,32,,
,"$90,841 ",$347.59 ,,$66.40 ,"AFN 66,645","AFN 23,080","پرداخت برای مصارفات تعمیرللندر 6 از قبیل کرای تکسی ع رشوه ب رئیس صدور مجوز,تعرفه ریاست کنترول ساختمانها,کاپی نقشه ها,تعرفه خط اندازی, مصارفات متفرقه و غیره توسط حاجی احسان الله سهاک ",,,18-Oct-25,33,,
,"$90,848 ",$7.53 ,,$66.40 ,"AFN 67,145",AFN 500,پرداخت کرای تکسی بابت انتقال مواد فلز کاری به تعمیرللندر 6,,,18-Oct-25,34,,
,"$90,990 ",$141.57 ,,$66.40 ,"AFN 76,545","AFN 9,400","خریداری چرخ کلان, رول , مترو پل برش , چاقو , اسکرنج به تعمیرللندر 6",,,18-Oct-25,35,,
,"$90,991 ",$1.81 ,,$66.40 ,"AFN 76,665",AFN 120,خریداری اسپری و مارکر به خط اندازی تعمیرللندر 6,,,18-Oct-25,36,,
,"$91,534 ",$542.58 ,,$66.35 ,"AFN 112,665","AFN 36,000",خریداری یک پایه ماشین جنراتور 27hp دیزلی به تعمیرللندر 6,,,20-Oct-25,37,,
,"$91,558 ",$24.11 ,,$66.35 ,"AFN 114,265","AFN 1,600","خریداری مبلایل , کرای موتر ,جوالی بابت بالا کردن جنراتور تعمیرللندر 6",,,20-Oct-25,38,,
,"$91,563 ",$4.97 ,,$66.35 ,"AFN 114,595",AFN 330,خریداری کندکسر و دستکش به تعمیرللندر 6 ,,,21-Oct-25,39,,
,"$91,571 ",$7.84 ,,$66.35 ,"AFN 115,115",AFN 520,"خریداری آب نوشیدنی , نوار طفلون , گوتکه ,برشینگ,زانوخم و فلق به تعمیرللندر6",,,21-Oct-25,40,,
,"$91,601 ",$30.14 ,,$66.35 ,"AFN 117,115","AFN 2,000",خریداری تیل پطرول به موتر بخاطر تعمیرللندر6,,,21-Oct-25,41,,
,"$91,838 ",$236.93 ,,$66.35 ,"AFN 132,835","AFN 15,720","خریداری پایپ 1"" پی پی آر و ریسمان 14 ملی به تعمیرللندر 6",,,21-Oct-25,42,,
,"$91,846 ",$8.44 ,,$66.35 ,"AFN 133,395",AFN 560,خریداری رجه و کرای باربری به تعمیرللندر 6,,,21-Oct-25,43,,
,"$91,990 ",$143.18 ,,$66.35 ,"AFN 142,895","AFN 9,500","خریداری آب بازک 2/2 1"" به چاه آب تعمیرللندر 6",,,21-Oct-25,44,,
,"$99,531 ","$7,541.48 ",,$66.30 ,"AFN 642,895","AFN 500,000",پرداخت برای نورگل بابت اجرت ساعتوار اسکواتور و انتقال پرانه از تعمیرللندر 6,,,23-Oct-25,45,,
,"$99,539 ",$7.54 ,,$66.30 ,"AFN 643,395",AFN 500,پرداخت برای سفر برقی بابت آب بازک تعمیرللندر 6,,,23-Oct-25,46,,
,"$107,425 ","$7,886.64 ",,$66.60 ,"AFN 1,168,645","AFN 525,250",پرداخت برای خریداری 700 خریطه سمنت ایرانی به نرخ 550 افغانی و 250 خریطه سمنت ایرانی به نرخ 561 افغانی به تعیمرللندر 6,,,28-Oct-25,47,,
,"$107,575 ",$150.15 ,,$66.60 ,"AFN 1,178,645","AFN 10,000",پیش پرداخت برای غلام علی مکسر کار بابت تعمیرللندر 6,,,28-Oct-25,48,,
,"$108,326 ",$750.75 ,,$66.60 ,"AFN 1,228,645","AFN 50,000",پیش پرداخت برای انجنیر صفی الله بابت تعمیرللندر 6,,,30-Oct-25,49,,
,"$108,428 ",$101.35 ,,$66.60 ,"AFN 1,235,395","AFN 6,750",پرداخت برای نورالدین بابت کرای انتقال خرک و غیره به تعیمرللندر 6,,,30-Oct-25,50,,
,"$108,934 ",$506.01 ,,$66.60 ,"AFN 1,269,095","AFN 33,700",پرداخت پول باقیمانده و تصفیه حساب غلام علی مکسر کار بابت کانکریت ریزی 38 حلقه پایل فی دانه از قرار 1150 افغانی,,,3-Nov-25,51,,
,"$114,953 ","$6,019.56 ",,$66.45 ,"AFN 1,669,095","AFN 400,000",پرداخت قسط اول برای عظیم الله ستانکزی بابت حفاری پایل های تحکیماتی تعمیرللندر 6,,,3-Nov-25,52,,
,"$117,293 ","$2,340.11 ",,$66.45 ,"AFN 1,824,595","AFN 155,500",پرداخت شرکت مواد ساختمانی سلیمان داودزی بابت خریداری ریگ شسته و کرش به کانکریت ریزی پایل های تعمیرللندر 6,,,3-Nov-25,53,,
,"$117,702 ",$408.45 ,,$66.30 ,"AFN 1,851,675","AFN 27,080","پراخت برای مصارفات تاریخ های مختلف تعمیرللندر6 از تاریخ 21 اکتوبر 2025 الی 04 نوامبر 2025 از قبیل چای صبح , نان چاشت ,رول اصلی , گاز مایع,فیوز اتومات,تیل دیزل به جنراتور,رینگ ایرانی به دفتر ساحوی ,بیل گرد,متر 5 متره ,نوشابه,آب معدنی,گوشت مرغ,نان خشک , بوره,تار رجه,دستکش,مبلایل به جنراتور,وسایل آشپزخانه از قبیل ترموز چای ,گیلاس,کپگیر,دسترخوان,کاسه,مواد شوینده,تیل دیزل به جنراتور,رشوه به برقی ساحه بخاطر وصل نمودن برق ,ذخیره آب ,کراچی ,نل 40 , لوازم آشپزخانه ,مواد ساختمانی و یک بندل پایپ پلاستیکی به تعمیرللندر 6",,,4-Nov-25,54,,
,"$117,708 ",$6.03 ,,$66.30 ,"AFN 1,852,075",AFN 400,پرداخت اجرت مزد دو نفر مزدور کار بابت کندن کاری رینگ های تعمیرللندر 6,,,4-Nov-25,55,,
,"$117,714 ",$6.79 ,,$66.30 ,"AFN 1,852,525",AFN 450,خریداری گاز مایع به دفتر ساحوی تعمیرللندر 6,,,4-Nov-25,56,,
,"$117,853 ",$138.91 ,,$66.30 ,"AFN 1,861,735","AFN 9,210","پرداخت برای خریداری مصارفات تاریخ های مختلف تعمیرللندر 6 از تاریخ 16 اکتوبر 2025 الی 04 نوامبر 2025 از قبیل تیل جنراتور,نان خشک , نوشابه,آب معدنی,گوشت ,روغن,پیاز , کچالو,چای صبح,کرای زرنج باخاطرانتقال تخته ها,خرید سامان آلات برقی,قفل , مبلایل,پل چرخ,تیل دیزل,نان چاشت ,پرزه جات به جنراتور و غیره ",,,4-Nov-25,57,,
,"$117,925 ",$71.64 ,,$66.30 ,"AFN 1,866,485","AFN 4,750",پرداخت برای کرن کار بابت پائین کردن پایل های تعمیرللندر 6,,,4-Nov-25,58,,
,"$118,175 ",$250.08 ,,$66.30 ,"AFN 1,883,065","AFN 16,580","پرداخت برای خریداری مصارفات تاریخ های مختلف تعمیرللندر 6 از تاریخ 19 اکتوبر 2025 الی 04 نوامبر 2025 نان خشک به چای صبح,کرای موتر چوکیداربابت طی مراحل اسناد برق ,خریداری مواد خوراکه برنج,روغن ,لوبیا,نخود,مایع ظرفشویی,نمک,بوره,شامپو,صابون,پیاز ,رومی,کچالو,مرچ تازه,نان شب,لحاف ,دوشک,بالشت,اجرت کرن بخاطر کشیدن آب بازک از چاه,گوشت به دفتر ساحوی,لوبیا,رومی,کرای تکسی,سرکی بالون گاز,صافی ,نان خشک و سیخ ولدینگ به تعمیرللندر 6",,,4-Nov-25,59,,
,"$118,187 ",$12.07 ,,$66.30 ,"AFN 1,883,865",AFN 800,پرداخت برای تخلیه یک تیلر سیمنت به تعمیرللندر 6,,,4-Nov-25,60,,
,"$118,263 ",$75.41 ,,$66.30 ,"AFN 1,888,865","AFN 5,000",پرداخت برای کرن کار بابت پائین کردن پایل های تعمیرللندر 6,,,4-Nov-25,61,,
,"$118,308 ",$45.25 ,,$66.30 ,"AFN 1,891,865","AFN 3,000",پرداخت مصرف بل برق تعمیرللندر 6 همراه با کرای موتر به تعمیرللندر 6,,,4-Nov-25,62,,
,"$118,459 ",$150.83 ,,$66.30 ,"AFN 1,901,865","AFN 10,000",پرداخت برای چاه کن پایل های دستی در چاه سپتیک به تعداد 2 پایل 5 متره تعمیرللندر 6,,,4-Nov-25,63,,
,"$118,489 ",$30.17 ,,$66.30 ,"AFN 1,903,865","AFN 2,000",پرداخت برای تخلیه چاه فاضلاب تعمیرللندر 6 توسط تانکر کلان ,,,4-Nov-25,64,,
,"$118,505 ",$15.84 ,,$66.30 ,"AFN 1,904,915","AFN 1,050",پرداخت برای تیمور شاه بابت اجرت سه نفر مزدور کار بخاطر پاک کاری کی از دیوار های استنادی و خالی کردن در جای مناسب بابت تعمیرللندر 6,,,4-Nov-25,65,,
,"$118,509 ",$4.52 ,,$66.30 ,"AFN 1,905,215",AFN 300,پرداخت کرای زرنج بخاطر انتقال ماشین سوخته شده جنراتور تعمیرللندر 6,,,4-Nov-25,66,,
,"$118,577 ",$67.87 ,,$66.30 ,"AFN 1,909,715","AFN 4,500",پرداخت برای حسین کرن کار بابت انتقال دیوار های استنادی للندر 6 از داخل حویلی به پیاده رو به مقدار 11 عدد,,,4-Nov-25,67,,
,"$118,594 ",$17.35 ,,$66.30 ,"AFN 1,910,865","AFN 1,150","خریداری بیل , گلگل و دسته بیل به تعمیرللندر 6",,,4-Nov-25,68,,
,"$118,617 ",$22.62 ,,$66.30 ,"AFN 1,912,365","AFN 1,500",خریداری تیل دیزل به جنراتور تعمیرللندر 6,,,4-Nov-25,69,,
,"$118,618 ",$1.36 ,,$66.30 ,"AFN 1,912,455",AFN 90,خریداری گلماله پلاستیکی و آب معدنی به تعمیرللندر 6,,,4-Nov-25,70,,
,"$118,622 ",$3.62 ,,$66.30 ,"AFN 1,912,695",AFN 240,"خریداری کچالو , سیر,مرچ تازه ,آب نوشیدنی به تعمیرللندر 6",,,4-Nov-25,71,,
,"$119,374 ",$751.89 ,,$66.30 ,"AFN 1,962,545","AFN 49,850","خریداری یک رئس گوساله به خیرات تعمیرللندر 6 , اجرت قصابی گوساله,کرای انتقال به ساحه ,خریداری بادنجان رومی و آب نوشیدنی ",,,4-Nov-25,72,,
,"$120,174 ",$800.00 , $800.00 ,$66.40 ,"AFN 1,962,545",AFN 0,پرداخت برای سرگروپ برقی بخاطر وصل نمودن میتر های سه فاز تعمیرللندر 6,,,4-Nov-25,73,,
,"$120,189 ",$15.08 ,,$66.30 ,"AFN 1,963,545","AFN 1,000",پردخت برای نورالدین بابت انتقال پایه های فلزی از للندر 5 به للندر 6 و کرای انتقال چوب و قالب از للندر 5 به للندر 6,,,6-Nov-25,74,,
,"$120,197 ",$7.54 ,,$66.30 ,"AFN 1,964,045",AFN 500,خریداری کارت مبایل به انجنیر صفی الله,,,6-Nov-25,75,,
,"$126,197 ","$6,000.00 ",,$66.50 ,"AFN 2,363,045","AFN 399,000",پرداخت برای نورگل بابت کندن کاری تهکوی تعمیرللندر 6,,,11-Nov-25,76,,
,"$127,697 ","$1,500.00 ",,$66.50 ,"AFN 2,462,795","AFN 99,750",پرداخت دفعه دوم برای نورگل بابت کندن کاری تهکوی تعمیرللندر 6,,,11-Nov-25,77,,
,"$127,712 ",$15.11 ,,$66.20 ,"AFN 2,463,795","AFN 1,000",پیش پرداخت برای عبدالمتین بابت ماه عقرب 1404,,,16-Nov-25,78,,
,"$137,742 ","$10,030.21 ",,$66.20 ,"AFN 3,127,795","AFN 664,000",پرداخت برای نورگل بابت کندن کاری تهکوی تعمیرللندر6,,,17-Nov-25,79,,
bill not found,"$137,744 ",$2.27 ,,$66.20 ,"AFN 3,127,945",AFN 150,پرداخت برای کرای تکسی کاریگرن به تعمیرللندر 6,,,18-Nov-25,80,,
,"$137,762 ",$18.13 ,,$66.20 ,"AFN 3,129,145","AFN 1,200",پرداخت برای کرای انتقال مواد اضافی از للندر 6 به گدام کارته سه ,,,18-Nov-25,81,,
,"$137,838 ",$75.41 ,,$66.30 ,"AFN 3,134,145","AFN 5,000",پرداخت برای محمد نسیم کرن کار بابت انتقال کانتینر 20 فت از کارته سه به للندر 6,,,20-Nov-25,82,,
,"$138,204 ",$366.52 ,,$66.30 ,"AFN 3,158,445","AFN 24,300","پرداخت برای مصارفات تعمیرللندر 6 توسط حاجی احسان الله سهاک از تاریخ 04 نوامبر الی 22 نوامبر 2025 از قبیل تیل دیزل به جنراتور,نان خشک به دفتر ساحوی,گاز مایع ,مواد خوراکه از قبیل پیاز,آب معدنی,پایپ کرمچی,رشوه به سرگروپ برقی , انجنیر حامد برقی ,کرای تکسی کاریگران,روغن مایع,متر 50 متره,مواد خوراکه بامیه,شلغم,مرچ تازه , گوشت مرغ و گاز مایع به دفتر ساحوی تعمیرللندر 6",,,22-Nov-25,83,,
,"$138,470 ",$266.32 ,,$66.30 ,"AFN 3,176,102","AFN 17,657","پرداخت برای مصارفات تعمیرللندر 6 توسط حاجی احسان الله سهاک از تاریخ 04 نوامبر الی 22 نوامبر 2025 از قبیل جالی سبز به دروازه عمومی,فوتوکاپی 4 جلد نقشه ها همراه با پوش,مواد خوراکه ,تیل دیزل به جنراتور,فیوز اتومات سه فاز و پلک و ساکت 16 امپیر,لابرتیپ , بامیه , آب نوشیدنی,گاز مایع , نان خشک , گچ به خط اندازی,پل چرخ,شاول,دبل پیچ,نوک برمه,پل برمه 8 ملی,کرای جایداد شمسی تاور بخاطر کاریگران للندر 6  و خریداری رنگ اسپری به تعمیرللندر 6",,,22-Nov-25,84,,
,"$138,612 ",$141.33 ,,$66.30 ,"AFN 3,185,472","AFN 9,370","پرداخت برای مصارفات تعمیرللندر 6 توسط حاجی احسان الله سهاک از تاریخ 04 نوامبر الی 22 نوامبر 2025 از قبیل رنگ فولادی و رنگ اسپری , مواد خوراکه سیر, رومی ,پیاز, کچالو, تخم مرغ ,آب معدنی,روغن مایع,مایع ظرفشویی,تار رجه,متر 50 متره,گوشت مرغ,سامی,شیردهن همرا با اجرت نصب,شیشه پاکن,انرژی به اسکواتورکاران , پرداخت برای انجنیران ناحیه 4 , کنترول ساختمانها و حوزه پولیس و نوشابه به انجینران ناحیه بابت تعمیرللندر 6",,,22-Nov-25,85,,
,"$148,612 ","$10,000.00 ",,$66.40 ,"AFN 3,849,472","AFN 664,000",پرداخت برای نورگل بابت کندن کاری تهکوی تعمیرللندر 6,,,23-Nov-25,86,,
,"$148,709 ",$97.03 ,,$66.30 ,"AFN 3,855,905","AFN 6,433",پرداخت اجرت ساعتوار اسکواتور در تعمیرللندر 6 بابت امورات پاک کاری ساحه بخاطر پایل های تحکیماتی ,,,24-Nov-25,87,,
,"$148,759 ",$50.00 , $50.00 ,$66.30 ,"AFN 3,855,905",AFN 0,"خریداری پایپ کرمچی 6"" به کانکریت ریزی پایل های اساسی تعمیرللندر 6",,,24-Nov-25,88,,
,"$148,774 ",$15.02 ,,$66.60 ,"AFN 3,856,905","AFN 1,000",پرداخت معاش عبدالمتین ولد نیک محمد بابت سه روزه ماه میزان 1404 در تعمیرللندر6,,,25-Nov-25,89,,
,"$148,924 ",$150.15 ,,$66.60 ,"AFN 3,866,905","AFN 10,000",پرداخت معاش عبدالمتین ولد نیک محمد بابت ماه عقرب 1404 بابت تعمیرللندر 6,,,25-Nov-25,90,,
,"$148,954 ",$30.03 ,,$66.60 ,"AFN 3,868,905","AFN 2,000",پرداخت معاش محمد نادر ولد صوفی مقبول شاه بابت شش روزه ماه میزان 1404 در تعمیرللندر6,,,25-Nov-25,91,,
,"$149,104 ",$150.15 ,,$66.60 ,"AFN 3,878,905","AFN 10,000",پرداخت معاش عحمد نادر ولد صوفی مقبول شاه بابت ماه عقرب 1404 بابت تعمیرللندر 6,,,25-Nov-25,92,,
,"$149,119 ",$15.02 ,,$66.60 ,"AFN 3,879,905","AFN 1,000",پرداخت معاش عبدالبصیر ولد رضا بابت سه روزه ماه میزان 1404 در تعمیرللندر6,,,25-Nov-25,93,,
,"$149,269 ",$150.15 ,,$66.60 ,"AFN 3,889,905","AFN 10,000",پرداخت معاش عبدالبصیر ولد رضا بابت ماه عقرب 1404 بابت تعمیرللندر 6,,,25-Nov-25,94,,
,"$149,645 ",$375.38 ,,$66.60 ,"AFN 3,914,905","AFN 25,000",پیش پرداخت برای انجنیر صفی الله بابت ماه عقرب 1404تعمیرللندر 6,,,25-Nov-25,95,,
,"$149,981 ",$336.29 , $336.29 ,$66.40 ,"AFN 3,914,905",AFN 0,خریداری عطر توسط حاجی رفیع الله به رئیس صدور مجوز بابت تعمیرللندر6,,,26-Nov-25,96,,
,"$150,604 ",$622.56 ,,$66.50 ,"AFN 3,956,305","AFN 41,400",پرداخت برای محمد نسیم کرن کار بابت تعمیر پائین نمودن پایل های تعمیرللندر 6,,,27-Nov-25,97,,
,,$7.53 ,,$66.40 ,,AFN 500,پیش پرداخت برای زین الله توسط حاجی احسان بابت ماه عقرب 1404,,,27-Nov-25,,,
,"$155,604 ","$5,000.00 ",,$66.50 ,"AFN 4,288,805","AFN 332,500",پرداخت برای نورگل بابت کندن کاری تعمیرللندر 6 معادل 5000$,,,27-Nov-25,98,,
,"$155,792 ",$187.97 ,,$66.50 ,"AFN 4,301,305","AFN 12,500",پرداخت معاش عبدالبصیرولد محمد وکیل چوکیدار تعمیرللندر 6 ماه عقرب 1404,,,27-Nov-25,99,,
,"$157,596 ","$1,804.51 ",,$66.50 ,"AFN 4,421,305","AFN 120,000",پرداخت برای نورالدین بابت سیم تابی پایل های تعمیرللندر 6,,,27-Nov-25,100,,
,"$177,596 ","$20,000.00 ",,$66.40 ,"AFN 5,749,305","AFN 1,328,000",پرداخت برای حاجی عبدالکریم بابت خریداری سمنت به کانکریت ریزی پایل های اساسی تعمیرللندر 6,,,29-Nov-25,101,,
,"$177,643 ",$46.69 ,,$66.40 ,"AFN 5,752,405","AFN 3,100",خریداری پایپ کرمچی به کانکریت ریزی پایل های اساسی تعمیرللندر 6 ,,,30-Nov-25,102,,
,"$177,682 ",$39.16 ,,$66.40 ,"AFN 5,755,005","AFN 2,600",خریداری تیل پطرول به موتر کرولا نقره ایی استفاده به للندر 6,,,30-Nov-25,103,,
,"$178,134 ",$451.81 ,,$66.40 ,"AFN 5,785,005","AFN 30,000",پرداخت برای علی داد مکسر کار بابت کانکریت ریزی پایل های اساسی تعمیرللندر 6,,,30-Nov-25,104,,
,"$197,954 ","$19,820.10 ",,$66.37 ,"AFN 7,100,465","AFN 1,315,460",پرداخت برای حاجی عبدالکریم بابت خریداری سمنت به کانکریت ریزی پایل های تعمیرللندر 6,,,1-Dec-25,105,,
,"$197,958 ",$4.07 ,,$66.40 ,"AFN 7,100,735",AFN 270,خریداری کندکسر به آب بازک تعمیرللندر 6,,,1-Dec-25,106,,
,"$198,349 ",$391.57 ,,$66.40 ,"AFN 7,126,735","AFN 26,000",خریداری لین 3/4 به تعمیرللندر 6,,,1-Dec-25,107,,
,"$198,405 ",$55.72 ,,$66.40 ,"AFN 7,130,435","AFN 3,700",خریداری پایپ لابری به تعمیرللندر 6,,,1-Dec-25,108,,
,"$198,551 ",$146.23 ,,$66.40 ,"AFN 7,140,145","AFN 9,710","خریداری پایپ , زانو خم و برشینگ به تعمیرللندر 6",,,1-Dec-25,109,,
,"$198,556 ",$4.52 ,,$66.40 ,"AFN 7,140,445",AFN 300,خریداری کوتگه سامی به تعمیرللندر 6,,,1-Dec-25,110,,
,"$208,556 ","$10,000.00 "," $10,000.00 ",$66.40 ,"AFN 7,140,445",AFN 0,پرداخت برای جاوید سکندری بابت سیخ گول تعمیرللندر 6,,,2-Dec-25,111,,
,"$208,794 ",$238.35 ,,$66.12 ,"AFN 7,156,205","AFN 15,760","پرداخت برای مصارفات حاجی احسان الله از تاریخ 25 نوامبر الی 03 دسمبر 2025 از قبیل تیل دیزل به جنراتور,لحاف یک نفره ,بوره , نمک,سیمک, آب معدنی,گچ,لوبیا,نخود,بوره,چای سبز,روغن ,کچالو,اندل به جنراتور,تخم مرغ,تیل پطول به موتر,گاز مایع ,جین لین,اسپیری ,پنچری تایر کراچی و اجرت پائین کردن سمنت توسط مزدورکاران تعمیرللندر 6","AFN 45,994",پرداخت برای مصارفات حاجی احسان الله از تاریخ 25 نوامبر الی 02 دسمبر 2025,3-Dec-25,112,,
